Make,Model,Year,Engine Cylinders,Driven Wheels,Price
Kia,Spectra,2009,4,fwd,13550
Kia,Spectra,2009,4,fwd,15550
Kia,Spectra,2009,4,fwd,17450
Kia,Spectra,2009,4,fwd,16695
Kia,Spectra,2009,4,fwd,16550
Kia,Spectra,2009,4,fwd,16450
Kia,Spectra,2009,4,fwd,17695
Kia,Spectra,2009,4,fwd,14550
Dodge,Spirit,1993,4,fwd,2000
Dodge,Spirit,1993,4,fwd,2000
Dodge,Spirit,1994,4,fwd,2000
Dodge,Spirit,1995,4,fwd,2000
Kia,Sportage,2015,4,fwd,21900
Kia,Sportage,2015,4,fwd,28100
Kia,Sportage,2015,4,fwd,25300
Kia,Sportage,2015,4,4wd,26800
Kia,Sportage,2015,4,4wd,29600
Kia,Sportage,2015,4,4wd,23400
Kia,Sportage,2016,4,4wd,23650
Kia,Sportage,2016,4,fwd,22150
Kia,Sportage,2016,4,4wd,31490
Kia,Sportage,2016,4,fwd,25350
Kia,Sportage,2016,4,fwd,29990
Kia,Sportage,2016,4,4wd,26850
Kia,Sportage,2017,4,4wd,27000
Kia,Sportage,2017,4,fwd,32500
Kia,Sportage,2017,4,fwd,22990
Kia,Sportage,2017,4,4wd,34000
Kia,Sportage,2017,4,fwd,25500
Kia,Sportage,2017,4,4wd,24490
Chevrolet,Sportvan,1994,8,rwd,2000
Chevrolet,Sportvan,1994,8,rwd,2000
Chevrolet,Sportvan,1994,8,rwd,2000
Chevrolet,Sportvan,1994,8,rwd,2000
Chevrolet,Sportvan,1994,6,rwd,2000
Chevrolet,Sportvan,1994,6,rwd,2000
Chevrolet,Sportvan,1995,6,rwd,2000
Chevrolet,Sportvan,1995,6,rwd,2000
Maserati,Spyder,2003,8,rwd,85542
Maserati,Spyder,2003,8,rwd,89622
Maserati,Spyder,2004,8,rwd,89622
Maserati,Spyder,2004,8,rwd,85542
Maserati,Spyder,2005,8,rwd,87252
Maserati,Spyder,2005,8,rwd,91415
Audi,SQ5,2015,6,4wd,52700
Audi,SQ5,2015,6,4wd,60200
Audi,SQ5,2016,6,4wd,53300
Audi,SQ5,2016,6,4wd,60800
Audi,SQ5,2017,6,4wd,60800
Audi,SQ5,2017,6,4wd,53300
Dodge,SRT Viper,2013,10,rwd,97395
Dodge,SRT Viper,2013,10,rwd,120395
Dodge,SRT Viper,2014,10,rwd,107385
Dodge,SRT Viper,2014,10,rwd,84885
Cadillac,SRX,2014,6,4wd,48065
Cadillac,SRX,2014,6,4wd,50955
Cadillac,SRX,2014,6,fwd,42880
Cadillac,SRX,2014,6,fwd,48145
Cadillac,SRX,2014,6,fwd,37505
Cadillac,SRX,2014,6,4wd,45375
Cadillac,SRX,2014,6,fwd,45255
Cadillac,SRX,2015,6,fwd,48920
Cadillac,SRX,2015,6,4wd,48840
Cadillac,SRX,2015,6,fwd,46030
Cadillac,SRX,2015,6,4wd,51730
Cadillac,SRX,2015,6,fwd,43640
Cadillac,SRX,2015,6,4wd,46135
Cadillac,SRX,2015,6,fwd,37605
Cadillac,SRX,2016,6,fwd,37605
Cadillac,SRX,2016,6,4wd,48840
Cadillac,SRX,2016,6,4wd,51730
Cadillac,SRX,2016,6,fwd,48920
Cadillac,SRX,2016,6,4wd,46135
Cadillac,SRX,2016,6,fwd,43640
Cadillac,SRX,2016,6,fwd,46030
Chevrolet,SS,2014,8,rwd,43475
Chevrolet,SS,2015,8,rwd,45745
Chevrolet,SS,2016,8,rwd,46575
Chevrolet,SSR,2004,8,rwd,41620
Chevrolet,SSR,2005,8,rwd,42555
Chevrolet,SSR,2006,8,rwd,39240
Nissan,Stanza,1990,4,fwd,2000
Nissan,Stanza,1990,4,fwd,2000
Nissan,Stanza,1991,4,fwd,2000
Nissan,Stanza,1991,4,fwd,2000
Nissan,Stanza,1992,4,fwd,2000
Nissan,Stanza,1992,4,fwd,2000
Nissan,Stanza,1992,4,fwd,2000
Dodge,Stealth,1994,6,4wd,2823
Dodge,Stealth,1994,6,fwd,2350
Dodge,Stealth,1994,6,fwd,2203
Dodge,Stealth,1994,6,fwd,2000
Dodge,Stealth,1995,6,fwd,2575
Dodge,Stealth,1995,6,4wd,3219
Dodge,Stealth,1995,6,fwd,2000
Dodge,Stealth,1996,6,fwd,3044
Dodge,Stealth,1996,6,fwd,2231
Dodge,Stealth,1996,6,4wd,3732
Dodge,Stratus,2004,6,fwd,21975
Dodge,Stratus,2004,6,fwd,21450
Dodge,Stratus,2004,6,fwd,22695
Dodge,Stratus,2004,6,fwd,23520
Dodge,Stratus,2004,6,fwd,19690
Dodge,Stratus,2004,4,fwd,19970
Dodge,Stratus,2004,6,fwd,20820
Dodge,Stratus,2004,6,fwd,22370
Dodge,Stratus,2004,4,fwd,19850
Dodge,Stratus,2004,4,fwd,20675
Dodge,Stratus,2005,6,fwd,21735
Dodge,Stratus,2005,6,fwd,23335
Dodge,Stratus,2005,6,fwd,22980
Dodge,Stratus,2005,4,fwd,20255
Dodge,Stratus,2005,4,fwd,20135
Dodge,Stratus,2006,6,fwd,23755
Dodge,Stratus,2006,4,fwd,20825
Cadillac,STS-V,2007,8,rwd,75010
Cadillac,STS-V,2008,8,rwd,78775
Cadillac,STS-V,2009,8,rwd,81795
Cadillac,STS,2009,8,rwd,56345
Cadillac,STS,2009,6,rwd,46845
Cadillac,STS,2010,6,rwd,55945
Cadillac,STS,2010,8,rwd,68785
Cadillac,STS,2010,6,rwd,50385
Cadillac,STS,2010,6,rwd,46845
Cadillac,STS,2010,8,rwd,56345
Cadillac,STS,2011,6,rwd,47280
Cadillac,STS,2011,6,rwd,50820
Cadillac,STS,2011,6,rwd,56380
Chevrolet,Suburban,2015,8,rwd,54205
Chevrolet,Suburban,2015,8,rwd,63785
Chevrolet,Suburban,2015,8,4wd,57205
Chevrolet,Suburban,2015,8,4wd,66785
Chevrolet,Suburban,2015,8,4wd,52000
Chevrolet,Suburban,2015,8,rwd,49000
Chevrolet,Suburban,2016,8,rwd,54730
Chevrolet,Suburban,2016,8,4wd,57730
Chevrolet,Suburban,2016,8,rwd,64440
Chevrolet,Suburban,2016,8,4wd,52700
Chevrolet,Suburban,2016,8,rwd,49700
Chevrolet,Suburban,2016,8,4wd,67440
Chevrolet,Suburban,2017,8,4wd,58045
Chevrolet,Suburban,2017,8,rwd,49915
Chevrolet,Suburban,2017,8,4wd,67730
Chevrolet,Suburban,2017,8,4wd,52915
Chevrolet,Suburban,2017,8,rwd,55045
Chevrolet,Suburban,2017,8,rwd,64730
GMC,Suburban,1997,8,rwd,2468
GMC,Suburban,1997,8,4wd,2585
GMC,Suburban,1998,8,rwd,2790
GMC,Suburban,1999,8,rwd,3420
GMC,Suburban,1999,8,rwd,3051
GMC,Suburban,1999,8,rwd,3372
Pontiac,Sunbird,1992,4,fwd,2000
Pontiac,Sunbird,1992,6,fwd,2000
Pontiac,Sunbird,1992,4,fwd,2000
Pontiac,Sunbird,1992,4,fwd,2000
Pontiac,Sunbird,1992,4,fwd,2000
Pontiac,Sunbird,1992,4,fwd,2000
Pontiac,Sunbird,1993,4,fwd,2000
Pontiac,Sunbird,1993,4,fwd,2000
Pontiac,Sunbird,1993,4,fwd,2000
Pontiac,Sunbird,1993,4,fwd,2000
Pontiac,Sunbird,1993,4,fwd,2000
Pontiac,Sunbird,1993,6,fwd,2000
Pontiac,Sunbird,1994,4,fwd,2000
Pontiac,Sunbird,1994,4,fwd,2000
Pontiac,Sunbird,1994,4,fwd,2000
Pontiac,Sunbird,1994,6,fwd,2000
Plymouth,Sundance,1992,4,fwd,2000
Plymouth,Sundance,1992,4,fwd,2000
Plymouth,Sundance,1992,4,fwd,2000
Plymouth,Sundance,1992,4,fwd,2000
Plymouth,Sundance,1992,4,fwd,2000
Plymouth,Sundance,1992,4,fwd,2000
Plymouth,Sundance,1993,4,fwd,2000
Plymouth,Sundance,1993,4,fwd,2000
Plymouth,Sundance,1993,4,fwd,2000
Plymouth,Sundance,1993,4,fwd,2000
Plymouth,Sundance,1994,4,fwd,2000
Plymouth,Sundance,1994,4,fwd,2000
Plymouth,Sundance,1994,4,fwd,2000
Plymouth,Sundance,1994,4,fwd,2000
Pontiac,Sunfire,2003,4,fwd,14930
Pontiac,Sunfire,2004,4,fwd,10895
Pontiac,Sunfire,2004,4,fwd,14930
Pontiac,Sunfire,2005,4,fwd,15205
Pontiac,Sunfire,2005,4,fwd,10895
Ferrari,Superamerica,2005,12,rwd,281170
Ferrari,Superamerica,2005,12,rwd,294080
Bentley,Supersports Convertible ISR,2013,12,4wd,291900
Toyota,Supra,1996,6,rwd,18255
Toyota,Supra,1996,6,rwd,14977
Toyota,Supra,1997,6,rwd,22001
Toyota,Supra,1997,6,rwd,17320
Toyota,Supra,1998,6,rwd,20596
Toyota,Supra,1998,6,rwd,25279
Subaru,SVX,1995,6,4wd,2000
Subaru,SVX,1995,6,fwd,2000
Subaru,SVX,1995,6,4wd,2230
Subaru,SVX,1995,6,fwd,2000
Subaru,SVX,1996,6,4wd,2472
Subaru,SVX,1996,6,4wd,2283
Subaru,SVX,1997,6,4wd,2749
Subaru,SVX,1997,6,4wd,2512
Suzuki,Swift,1999,4,fwd,2000
Suzuki,Swift,2000,4,fwd,2000
Suzuki,Swift,2000,4,fwd,2000
Suzuki,Swift,2001,4,fwd,9949
Suzuki,Swift,2001,4,fwd,10949
Suzuki,Swift,2001,4,fwd,9299
Suzuki,Swift,2001,4,fwd,10299
Suzuki,SX4,2011,4,fwd,16599
Suzuki,SX4,2011,4,4wd,19349
Suzuki,SX4,2011,4,fwd,17099
Suzuki,SX4,2011,4,4wd,16999
Suzuki,SX4,2011,4,fwd,17849
Suzuki,SX4,2011,4,fwd,16479
Suzuki,SX4,2011,4,fwd,18999
Suzuki,SX4,2011,4,4wd,18249
Suzuki,SX4,2011,4,fwd,13499
Suzuki,SX4,2011,4,fwd,17799
Suzuki,SX4,2011,4,fwd,15195
Suzuki,SX4,2011,4,fwd,18299
Suzuki,SX4,2011,4,fwd,17099
Suzuki,SX4,2011,4,4wd,18599
Suzuki,SX4,2012,4,fwd,16799
Suzuki,SX4,2012,4,4wd,18875
Suzuki,SX4,2012,4,4wd,19649
Suzuki,SX4,2012,4,fwd,17999
Suzuki,SX4,2012,4,fwd,18199
Suzuki,SX4,2012,4,fwd,17399
Suzuki,SX4,2012,4,fwd,13699
Suzuki,SX4,2012,4,fwd,18499
Suzuki,SX4,2012,4,fwd,15495
Suzuki,SX4,2012,4,4wd,18549
Suzuki,SX4,2012,4,4wd,16999
Suzuki,SX4,2013,4,4wd,19349
Suzuki,SX4,2013,4,4wd,16999
Suzuki,SX4,2013,4,4wd,19175
Suzuki,SX4,2013,4,fwd,17849
Suzuki,SX4,2013,4,fwd,18349
Suzuki,SX4,2013,4,fwd,18799
Suzuki,SX4,2013,4,4wd,20449
Suzuki,SX4,2013,4,fwd,15845
GMC,Syclone,1991,6,4wd,5667
Toyota,T100,1996,6,rwd,2563
Toyota,T100,1996,6,4wd,2922
Toyota,T100,1996,6,rwd,2506
Toyota,T100,1996,4,rwd,2141
Toyota,T100,1996,6,4wd,2802
Toyota,T100,1997,6,4wd,3143
Toyota,T100,1997,6,rwd,2806
Toyota,T100,1997,4,rwd,2348
Toyota,T100,1997,6,4wd,3042
Toyota,T100,1997,6,rwd,2767
Toyota,T100,1998,4,rwd,2540
Toyota,T100,1998,6,rwd,3058
Toyota,T100,1998,6,4wd,3586
Toyota,T100,1998,6,4wd,3480
Toyota,T100,1998,6,rwd,3214
Toyota,Tacoma,2015,6,4wd,27355
Toyota,Tacoma,2015,4,rwd,23075
Toyota,Tacoma,2015,6,4wd,27235
Toyota,Tacoma,2015,4,4wd,24800
Toyota,Tacoma,2015,4,rwd,21865
Toyota,Tacoma,2015,6,4wd,35725
Toyota,Tacoma,2015,4,rwd,20965
Toyota,Tacoma,2015,4,rwd,23625
Toyota,Tacoma,2015,6,4wd,37615
Toyota,Tacoma,2015,6,rwd,25060
Toyota,Tacoma,2015,6,rwd,23960
Toyota,Tacoma,2015,6,4wd,26355
Toyota,Tacoma,2015,6,4wd,36705
Toyota,Tacoma,2015,6,4wd,36635
Toyota,Tacoma,2015,6,4wd,28235
Toyota,Tacoma,2015,6,4wd,28735
Toyota,Tacoma,2015,4,rwd,22525
Toyota,Tacoma,2015,6,rwd,25560
Toyota,Tacoma,2015,4,4wd,25700
Toyota,Tacoma,2016,4,4wd,25185
Toyota,Tacoma,2016,6,4wd,29275
Toyota,Tacoma,2016,4,rwd,23660
Toyota,Tacoma,2016,6,4wd,34700
Toyota,Tacoma,2016,6,4wd,31420
Toyota,Tacoma,2016,6,4wd,34090
Toyota,Tacoma,2016,6,rwd,30025
Toyota,Tacoma,2016,6,4wd,33310
Toyota,Tacoma,2016,4,rwd,26635
Toyota,Tacoma,2016,6,4wd,31680
Toyota,Tacoma,2016,6,4wd,32460
Toyota,Tacoma,2016,6,4wd,34090
Toyota,Tacoma,2016,6,rwd,27355
Toyota,Tacoma,2016,6,4wd,33310
Toyota,Tacoma,2016,6,rwd,35105
Toyota,Tacoma,2016,6,4wd,31920
Toyota,Tacoma,2016,6,4wd,38180
Toyota,Tacoma,2016,6,rwd,28345
Toyota,Tacoma,2016,6,rwd,31125
Toyota,Tacoma,2016,4,4wd,26735
Toyota,Tacoma,2016,6,rwd,31625
Toyota,Tacoma,2016,4,4wd,28820
Toyota,Tacoma,2016,6,4wd,32460
Toyota,Tacoma,2016,6,rwd,28845
Toyota,Tacoma,2016,6,4wd,30530
Toyota,Tacoma,2016,6,rwd,31125
Toyota,Tacoma,2016,4,rwd,25745
Toyota,Tacoma,2016,4,rwd,24490
Toyota,Tacoma,2016,6,4wd,34700
Toyota,Tacoma,2017,6,4wd,35315
Toyota,Tacoma,2017,6,4wd,33075
Toyota,Tacoma,2017,6,4wd,40760
Toyota,Tacoma,2017,4,4wd,25645
Toyota,Tacoma,2017,6,rwd,35720
Toyota,Tacoma,2017,6,4wd,33770
Toyota,Tacoma,2017,6,4wd,32765
Toyota,Tacoma,2017,6,4wd,34705
Toyota,Tacoma,2017,4,rwd,27095
Toyota,Tacoma,2017,6,4wd,35315
Toyota,Tacoma,2017,6,4wd,42760
Toyota,Tacoma,2017,6,4wd,34705
Toyota,Tacoma,2017,4,rwd,24950
Toyota,Tacoma,2017,6,rwd,29690
Toyota,Tacoma,2017,6,rwd,25730
Toyota,Tacoma,2017,6,4wd,33075
Toyota,Tacoma,2017,4,rwd,26205
Toyota,Tacoma,2017,6,rwd,31740
Toyota,Tacoma,2017,6,4wd,29735
Toyota,Tacoma,2017,4,4wd,29280
Toyota,Tacoma,2017,6,4wd,33770
Toyota,Tacoma,2017,6,rwd,30485
Toyota,Tacoma,2017,6,rwd,28700
Toyota,Tacoma,2017,4,rwd,24120
Toyota,Tacoma,2017,6,4wd,32390
Toyota,Tacoma,2017,4,4wd,27195
Toyota,Tacoma,2017,6,4wd,33265
Toyota,Tacoma,2017,6,rwd,31740
Toyota,Tacoma,2017,6,4wd,38795
Toyota,Tacoma,2017,6,4wd,31875
Toyota,Tacoma,2017,6,rwd,32240
Toyota,Tacoma,2017,6,rwd,30190
Chevrolet,Tahoe Hybrid,2011,8,rwd,51145
Chevrolet,Tahoe Hybrid,2011,8,4wd,53950
Chevrolet,Tahoe Hybrid,2012,8,4wd,54775
Chevrolet,Tahoe Hybrid,2012,8,rwd,51970
Chevrolet,Tahoe Hybrid,2013,8,4wd,56425
Chevrolet,Tahoe Hybrid,2013,8,rwd,53620
Chevrolet,Tahoe Limited/Z71,2000,8,4wd,3465
Chevrolet,Tahoe Limited/Z71,2000,8,rwd,3413
Chevrolet,Tahoe,2015,8,4wd,54505
Chevrolet,Tahoe,2015,8,rwd,61085
Chevrolet,Tahoe,2015,8,4wd,49300
Chevrolet,Tahoe,2015,8,rwd,46300
Chevrolet,Tahoe,2015,8,rwd,51505
Chevrolet,Tahoe,2015,8,4wd,64085
Chevrolet,Tahoe,2016,8,4wd,64740
Chevrolet,Tahoe,2016,8,rwd,47000
Chevrolet,Tahoe,2016,8,4wd,55030
Chevrolet,Tahoe,2016,8,rwd,52030
Chevrolet,Tahoe,2016,8,4wd,50000
Chevrolet,Tahoe,2016,8,rwd,61740
Chevrolet,Tahoe,2017,8,4wd,50215
Chevrolet,Tahoe,2017,8,4wd,55345
Chevrolet,Tahoe,2017,8,rwd,47215
Chevrolet,Tahoe,2017,8,rwd,62030
Chevrolet,Tahoe,2017,8,rwd,52345
Chevrolet,Tahoe,2017,8,4wd,65030
Ford,Taurus X,2008,6,4wd,31620
Ford,Taurus X,2008,6,4wd,28880
Ford,Taurus X,2008,6,fwd,29770
Ford,Taurus X,2008,6,fwd,27030
Ford,Taurus X,2008,6,4wd,32600
Ford,Taurus X,2008,6,fwd,30750
Ford,Taurus X,2009,6,fwd,32325
Ford,Taurus X,2009,6,4wd,33180
Ford,Taurus X,2009,6,4wd,34175
Ford,Taurus X,2009,6,fwd,31330
Ford,Taurus X,2009,6,4wd,30120
Ford,Taurus X,2009,6,fwd,28270
Ford,Taurus,2015,6,fwd,29485
Ford,Taurus,2015,6,fwd,27055
Ford,Taurus,2015,6,4wd,40220
Ford,Taurus,2015,6,4wd,31335
Ford,Taurus,2015,6,4wd,36255
Ford,Taurus,2015,6,fwd,34405
Ford,Taurus,2016,6,fwd,29540
Ford,Taurus,2016,6,fwd,34460
Ford,Taurus,2016,6,fwd,27110
Ford,Taurus,2016,6,4wd,31390
Ford,Taurus,2016,6,4wd,40275
Ford,Taurus,2016,6,4wd,36310
Ford,Taurus,2017,6,fwd,36855
Ford,Taurus,2017,6,fwd,29775
Ford,Taurus,2017,6,4wd,42520
Ford,Taurus,2017,6,4wd,31625
Ford,Taurus,2017,6,4wd,38705
Ford,Taurus,2017,6,fwd,27345
Chrysler,TC,1990,6,fwd,2000
Chrysler,TC,1990,4,fwd,2000
Chrysler,TC,1991,6,fwd,2000
Scion,tC,2014,4,fwd,21400
Scion,tC,2014,4,fwd,21440
Scion,tC,2014,4,fwd,22440
Scion,tC,2014,4,fwd,22400
Scion,tC,2014,4,fwd,20210
Scion,tC,2014,4,fwd,19210
Scion,tC,2015,4,fwd,19210
Scion,tC,2015,4,fwd,20360
Scion,tC,2015,4,fwd,24340
Scion,tC,2015,4,fwd,23190
Scion,tC,2016,4,fwd,19385
Scion,tC,2016,4,fwd,23190
Scion,tC,2016,4,fwd,24340
Scion,tC,2016,4,fwd,20535
Ford,Tempo,1992,4,fwd,2000
Ford,Tempo,1992,4,fwd,2000
Ford,Tempo,1992,6,fwd,2000
Ford,Tempo,1992,4,fwd,2000
Ford,Tempo,1992,6,fwd,2000
Ford,Tempo,1993,4,fwd,2000
Ford,Tempo,1993,4,fwd,2000
Ford,Tempo,1993,4,fwd,2000
Ford,Tempo,1994,4,fwd,2000
Ford,Tempo,1994,4,fwd,2000
Ford,Tempo,1994,4,fwd,2000
Toyota,Tercel,1996,4,fwd,2000
Toyota,Tercel,1996,4,fwd,2000
Toyota,Tercel,1996,4,fwd,2000
Toyota,Tercel,1997,4,fwd,2012
Toyota,Tercel,1997,4,fwd,2041
Toyota,Tercel,1997,4,fwd,2000
Toyota,Tercel,1998,4,fwd,2148
GMC,Terrain,2015,4,fwd,24070
GMC,Terrain,2015,4,4wd,37240
GMC,Terrain,2015,4,fwd,33065
GMC,Terrain,2015,4,fwd,29820
GMC,Terrain,2015,4,4wd,28310
GMC,Terrain,2015,4,fwd,26560
GMC,Terrain,2015,4,4wd,34815
GMC,Terrain,2015,4,fwd,35490
GMC,Terrain,2015,4,4wd,29810
GMC,Terrain,2015,4,fwd,28060
GMC,Terrain,2015,4,4wd,31570
GMC,Terrain,2016,4,fwd,28300
GMC,Terrain,2016,4,fwd,33975
GMC,Terrain,2016,4,fwd,23975
GMC,Terrain,2016,4,4wd,28550
GMC,Terrain,2016,4,fwd,30620
GMC,Terrain,2016,4,4wd,35725
GMC,Terrain,2016,4,fwd,26800
GMC,Terrain,2016,4,4wd,32370
GMC,Terrain,2016,4,4wd,30050
GMC,Terrain,2017,4,4wd,29050
GMC,Terrain,2017,4,fwd,28800
GMC,Terrain,2017,4,4wd,36025
GMC,Terrain,2017,4,fwd,34275
GMC,Terrain,2017,4,fwd,27300
GMC,Terrain,2017,4,4wd,30550
GMC,Terrain,2017,4,fwd,30920
GMC,Terrain,2017,4,fwd,24070
GMC,Terrain,2017,4,4wd,32670
Buick,Terraza,2005,6,4wd,30990
Buick,Terraza,2005,6,fwd,31170
Buick,Terraza,2005,6,fwd,28110
Buick,Terraza,2005,6,4wd,33855
Buick,Terraza,2006,6,4wd,33250
Buick,Terraza,2006,6,fwd,27250
Buick,Terraza,2006,6,fwd,29750
Buick,Terraza,2006,6,4wd,30250
Buick,Terraza,2007,6,fwd,30780
Buick,Terraza,2007,6,fwd,28000
Buick,Terraza,2007,6,fwd,26660
Ford,Thunderbird,2003,8,rwd,40355
Ford,Thunderbird,2003,8,rwd,36815
Ford,Thunderbird,2003,8,rwd,37855
Ford,Thunderbird,2003,8,rwd,39310
Ford,Thunderbird,2004,8,rwd,37435
Ford,Thunderbird,2004,8,rwd,38480
Ford,Thunderbird,2005,8,rwd,38355
Ford,Thunderbird,2005,8,rwd,39415
Hyundai,Tiburon,2006,4,fwd,17095
Hyundai,Tiburon,2006,6,fwd,18595
Hyundai,Tiburon,2006,6,fwd,20595
Hyundai,Tiburon,2006,4,fwd,16095
Hyundai,Tiburon,2006,6,fwd,21595
Hyundai,Tiburon,2006,6,fwd,19595
Hyundai,Tiburon,2006,6,fwd,21195
Hyundai,Tiburon,2007,6,fwd,22095
Hyundai,Tiburon,2007,6,fwd,19395
Hyundai,Tiburon,2007,4,fwd,17795
Hyundai,Tiburon,2007,6,fwd,21695
Hyundai,Tiburon,2007,6,fwd,22795
Hyundai,Tiburon,2007,4,fwd,16695
Hyundai,Tiburon,2007,6,fwd,20495
Hyundai,Tiburon,2008,4,fwd,18370
Hyundai,Tiburon,2008,6,fwd,21270
Hyundai,Tiburon,2008,6,fwd,22620
Hyundai,Tiburon,2008,6,fwd,20170
Hyundai,Tiburon,2008,4,fwd,17270
Hyundai,Tiburon,2008,6,fwd,22770
Volkswagen,Tiguan,2015,4,4wd,30225
Volkswagen,Tiguan,2015,4,4wd,28230
Volkswagen,Tiguan,2015,4,4wd,33235
Volkswagen,Tiguan,2015,4,fwd,37650
Volkswagen,Tiguan,2015,4,4wd,39625
Volkswagen,Tiguan,2015,4,fwd,26255
Volkswagen,Tiguan,2015,4,4wd,35565
Volkswagen,Tiguan,2015,4,fwd,33590
Volkswagen,Tiguan,2015,4,fwd,31260
Volkswagen,Tiguan,2015,4,fwd,28250
Volkswagen,Tiguan,2016,4,fwd,24890
Volkswagen,Tiguan,2016,4,4wd,36420
Volkswagen,Tiguan,2016,4,4wd,33365
Volkswagen,Tiguan,2016,4,fwd,28700
Volkswagen,Tiguan,2016,4,4wd,26865
Volkswagen,Tiguan,2016,4,fwd,31390
Volkswagen,Tiguan,2016,4,fwd,34445
Volkswagen,Tiguan,2016,4,4wd,30675
Volkswagen,Tiguan,2017,4,fwd,30095
Volkswagen,Tiguan,2017,4,4wd,32070
Volkswagen,Tiguan,2017,4,4wd,26970
Volkswagen,Tiguan,2017,4,4wd,34580
Volkswagen,Tiguan,2017,4,fwd,24995
Volkswagen,Tiguan,2017,4,4wd,36475
Volkswagen,Tiguan,2017,4,fwd,34500
Volkswagen,Tiguan,2017,4,fwd,32605
Nissan,Titan,2014,8,4wd,39780
Nissan,Titan,2014,8,rwd,34440
Nissan,Titan,2014,8,4wd,37580
Nissan,Titan,2014,8,rwd,31910
Nissan,Titan,2014,8,4wd,34760
Nissan,Titan,2014,8,rwd,29360
Nissan,Titan,2014,8,rwd,33990
Nissan,Titan,2014,8,4wd,37320
Nissan,Titan,2014,8,4wd,43280
Nissan,Titan,2014,8,4wd,34640
Nissan,Titan,2014,8,rwd,40580
Nissan,Titan,2014,8,4wd,32210
Nissan,Titan,2014,8,rwd,31790
Nissan,Titan,2014,8,4wd,36840
Nissan,Titan,2015,8,rwd,41160
Nissan,Titan,2015,8,4wd,32490
Nissan,Titan,2015,8,rwd,32060
Nissan,Titan,2015,8,4wd,34910
Nissan,Titan,2015,8,rwd,31940
Nissan,Titan,2015,8,4wd,38170
Nissan,Titan,2015,8,rwd,34140
Nissan,Titan,2015,8,4wd,34790
Nissan,Titan,2015,8,4wd,40370
Nissan,Titan,2015,8,4wd,43860
Nissan,Titan,2015,8,rwd,29640
Nissan,Titan,2015,8,4wd,36990
Nissan,Titan,2017,8,rwd,37670
Nissan,Titan,2017,8,4wd,40700
Nissan,Titan,2017,8,4wd,37810
Nissan,Titan,2017,8,4wd,45020
Nissan,Titan,2017,8,4wd,49460
Nissan,Titan,2017,8,4wd,55400
Nissan,Titan,2017,8,rwd,46380
Nissan,Titan,2017,8,rwd,52310
Nissan,Titan,2017,8,rwd,34780
Acura,TL,2012,6,4wd,42985
Acura,TL,2012,6,fwd,41635
Acura,TL,2012,6,4wd,39255
Acura,TL,2012,6,4wd,45185
Acura,TL,2012,6,fwd,35705
Acura,TL,2012,6,4wd,42985
Acura,TL,2012,6,fwd,39435
Acura,TL,2013,6,fwd,39635
Acura,TL,2013,6,4wd,45385
Acura,TL,2013,6,4wd,39455
Acura,TL,2013,6,4wd,43185
Acura,TL,2013,6,fwd,41835
Acura,TL,2013,6,4wd,43185
Acura,TL,2013,6,fwd,35905
Acura,TL,2013,6,fwd,37405
Acura,TL,2014,6,fwd,37530
Acura,TL,2014,6,fwd,36030
Acura,TL,2014,6,4wd,43310
Acura,TL,2014,6,4wd,39580
Acura,TL,2014,6,fwd,39760
Acura,TL,2014,6,4wd,45510
Acura,TL,2014,6,4wd,43310
Acura,TL,2014,6,fwd,41960
Acura,TLX,2015,6,4wd,41575
Acura,TLX,2015,4,fwd,35500
Acura,TLX,2015,6,fwd,42600
Acura,TLX,2015,6,fwd,39375
Acura,TLX,2015,6,4wd,44800
Acura,TLX,2015,4,fwd,31445
Acura,TLX,2015,6,fwd,35320
Acura,TLX,2016,6,4wd,41575
Acura,TLX,2016,6,fwd,35320
Acura,TLX,2016,6,fwd,42600
Acura,TLX,2016,4,fwd,35750
Acura,TLX,2016,6,4wd,44800
Acura,TLX,2016,6,fwd,39375
Acura,TLX,2016,4,fwd,31695
Acura,TLX,2017,6,fwd,42600
Acura,TLX,2017,4,fwd,35950
Acura,TLX,2017,6,4wd,44800
Acura,TLX,2017,4,fwd,31900
Acura,TLX,2017,6,4wd,41600
Acura,TLX,2017,6,fwd,39400
Acura,TLX,2017,6,fwd,35350
Oldsmobile,Toronado,1990,6,fwd,2000
Oldsmobile,Toronado,1990,6,fwd,2000
Oldsmobile,Toronado,1991,6,fwd,2000
Oldsmobile,Toronado,1991,6,fwd,2000
Oldsmobile,Toronado,1992,6,fwd,2000
Oldsmobile,Toronado,1992,6,fwd,2000
Pontiac,Torrent,2007,6,4wd,23965
Pontiac,Torrent,2007,6,fwd,22455
Pontiac,Torrent,2008,6,4wd,29745
Pontiac,Torrent,2008,6,4wd,25145
Pontiac,Torrent,2008,6,fwd,23520
Pontiac,Torrent,2008,6,fwd,28120
Pontiac,Torrent,2009,6,fwd,24820
Pontiac,Torrent,2009,6,4wd,26815
Pontiac,Torrent,2009,6,4wd,31415
Pontiac,Torrent,2009,6,fwd,29420
Volkswagen,Touareg 2,2008,8,4wd,48390
Volkswagen,Touareg 2,2008,6,4wd,39300
Volkswagen,Touareg 2,2008,10,4wd,68340
Volkswagen,Touareg 2,2009,6,4wd,42800
Volkswagen,Touareg 2,2009,6,4wd,39300
Volkswagen,Touareg 2,2009,8,4wd,48900
Volkswagen,Touareg,2015,6,4wd,62200
